time_s,pH_ground_truth,pH_prefix,pH_ml_forecast,pH_fit_forecast,is_prefix
0.000000,7.302352,7.293674,7.302352,7.302352,1
5.000000,8.228348,8.230157,8.098208,8.232942,1
10.000000,8.434200,8.437844,8.312859,8.438372,1
15.000000,8.544542,8.531901,8.432024,8.548354,1
20.000000,8.617054,8.609769,8.512016,8.620575,1
25.000000,8.669659,8.683465,8.570988,8.672939,1
30.000000,8.710155,8.712490,8.616995,8.713227,1
35.000000,8.742591,,8.654283,8.745482,0
40.000000,8.769327,,8.685346,8.772058,0
45.000000,8.791844,,8.711769,8.794431,0
50.000000,8.811132,,8.734613,8.813588,0
55.000000,8.827881,,8.754626,8.830217,0
60.000000,8.842588,,8.772349,8.844815,0
65.000000,8.855624,,8.788187,8.857749,0
70.000000,8.867272,,8.802451,8.869302,0
75.000000,8.877752,,8.815383,8.879693,0
80.000000,8.887237,,8.827176,8.889095,0
85.000000,8.895867,,8.837984,8.897646,0
90.000000,8.903756,,8.847936,8.905461,0
95.000000,8.910997,,8.857135,8.912632,0
100.000000,8.917669,,8.865671,8.919238,0
105.000000,8.923837,,8.873615,8.925342,0
110.000000,8.929557,,8.881033,8.931001,0
115.000000,8.934876,,8.887977,8.936262,0
120.000000,8.939834,,8.894494,8.941166,0
125.000000,8.944468,,8.900623,8.945746,0
130.000000,8.948808,,8.906401,8.950035,0
135.000000,8.952880,,8.911859,8.954058,0
140.000000,8.956708,,8.917022,8.957838,0
145.000000,8.960313,,8.921916,8.961398,0
150.000000,8.963713,,8.926561,8.964754,0
155.000000,8.966925,,8.930978,8.967924,0
160.000000,8.969964,,8.935182,8.970922,0
165.000000,8.972842,,8.939190,8.973760,0
170.000000,8.975572,,8.943016,8.976451,0
175.000000,8.978164,,8.946671,8.979006,0
180.000000,8.980628,,8.950167,8.981434,0
185.000000,8.982972,,8.953515,8.983743,0
190.000000,8.985205,,8.956724,8.985942,0
195.000000,8.987334,,8.959803,8.988037,0
200.000000,8.989365,,8.962759,8.990036,0
205.000000,8.991305,,8.965600,8.991945,0
210.000000,8.993159,,8.968333,8.993768,0
215.000000,8.994932,,8.970963,8.995511,0
220.000000,8.996629,,8.973497,8.997180,0
225.000000,8.998255,,8.975939,8.998777,0
230.000000,8.999813,,8.978295,9.000307,0
235.000000,9.001307,,8.980568,9.001775,0
240.000000,9.002741,,8.982765,9.003182,0
245.000000,9.004118,,8.984887,9.004533,0
250.000000,9.005440,,8.986939,9.005830,0
255.000000,9.006711,,8.988924,9.007077,0
260.000000,9.007934,,8.990845,9.008275,0
265.000000,9.009110,,8.992706,9.009428,0
270.000000,9.010242,,8.994509,9.010537,0
275.000000,9.011332,,8.996257,9.011604,0
280.000000,9.012382,,8.997952,9.012632,0
285.000000,9.013394,,8.999597,9.013623,0
290.000000,9.014370,,9.001193,9.014577,0
295.000000,9.015311,,9.002743,9.015498,0
300.000000,9.016219,,9.004249,9.016386,0
305.000000,9.017096,,9.005712,9.017242,0
310.000000,9.017942,,9.007135,9.018069,0
315.000000,9.018759,,9.008518,9.018867,0
320.000000,9.019549,,9.009864,9.019638,0
325.000000,9.020312,,9.011174,9.020382,0
330.000000,9.021049,,9.012449,9.021102,0
335.000000,9.021763,,9.013690,9.021797,0
340.000000,9.022453,,9.014899,9.022470,0
345.000000,9.023120,,9.016078,9.023120,0
350.000000,9.023766,,9.017226,9.023749,0
355.000000,9.024391,,9.018345,9.024358,0
360.000000,9.024996,,9.019437,9.024947,0
365.000000,9.025583,,9.020502,9.025518,0
