time_s,pH_ground_truth,pH_prefix,pH_ml_forecast,pH_fit_forecast,is_prefix
0.000000,6.676365,6.683327,6.676365,6.676365,1
5.000000,8.335261,8.352518,8.284677,8.339720,1
10.000000,8.547232,8.551235,8.504661,8.549651,1
15.000000,8.654275,8.648490,8.616316,8.655245,1
20.000000,8.722737,8.710883,8.688026,8.722532,1
25.000000,8.771598,8.764114,8.739391,8.770387,1
30.000000,8.808791,8.802009,8.778618,8.806692,1
35.000000,8.838338,,8.809873,8.835438,0
40.000000,8.862536,,8.835543,8.858907,0
45.000000,8.882814,,8.857110,8.878511,0
50.000000,8.900113,,8.875554,8.895184,0
55.000000,8.915084,,8.891553,8.909569,0
60.000000,8.928194,,8.905596,8.922128,0
65.000000,8.939789,,8.918041,8.933203,0
70.000000,8.950130,,8.929164,8.943051,0
75.000000,8.959421,,8.939177,8.951872,0
80.000000,8.967820,,8.948245,8.959823,0
85.000000,8.975455,,8.956505,8.967030,0
90.000000,8.982430,,8.964064,8.973595,0
95.000000,8.988831,,8.971012,8.979600,0
100.000000,8.994727,,8.977423,8.985116,0
105.000000,9.000178,,8.983360,8.990200,0
110.000000,9.005234,,8.988875,8.994902,0
115.000000,9.009938,,8.994013,8.999262,0
120.000000,9.014325,,8.998814,9.003317,0
125.000000,9.018427,,9.003309,9.007097,0
130.000000,9.022272,,9.007528,9.010629,0
135.000000,9.025884,,9.011497,9.013936,0
140.000000,9.029283,,9.015238,9.017039,0
145.000000,9.032487,,9.018769,9.019955,0
150.000000,9.035514,,9.022109,9.022700,0
155.000000,9.038378,,9.025273,9.025289,0
160.000000,9.041091,,9.028274,9.027734,0
165.000000,9.043665,,9.031126,9.030045,0
170.000000,9.046110,,9.033839,9.032234,0
175.000000,9.048437,,9.036422,9.034310,0
180.000000,9.050652,,9.038886,9.036279,0
185.000000,9.052765,,9.041238,9.038151,0
190.000000,9.054781,,9.043486,9.039931,0
195.000000,9.056708,,9.045636,9.041626,0
200.000000,9.058551,,9.047695,9.043242,0
205.000000,9.060315,,9.049669,9.044782,0
210.000000,9.062005,,9.051562,9.046253,0
215.000000,9.063626,,9.053379,9.047658,0
220.000000,9.065181,,9.055126,9.049002,0
225.000000,9.066675,,9.056805,9.050287,0
230.000000,9.068111,,9.058420,9.051518,0
235.000000,9.069491,,9.059976,9.052697,0
240.000000,9.070820,,9.061475,9.053828,0
245.000000,9.072100,,9.062920,9.054912,0
250.000000,9.073333,,9.064314,9.055953,0
255.000000,9.074523,,9.065660,9.056952,0
260.000000,9.075670,,9.066960,9.057912,0
265.000000,9.076777,,9.068217,9.058836,0
270.000000,9.077847,,9.069431,9.059723,0
275.000000,9.078880,,9.070606,9.060578,0
280.000000,9.079880,,9.071744,9.061400,0
285.000000,9.080846,,9.072845,9.062192,0
290.000000,9.081781,,9.073912,9.062955,0
295.000000,9.082686,,9.074946,9.063691,0
300.000000,9.083563,,9.075948,9.064400,0
305.000000,9.084413,,9.076921,9.065084,0
310.000000,9.085236,,9.077864,9.065744,0
315.000000,9.086034,,9.078780,9.066381,0
320.000000,9.086809,,9.079670,9.066996,0
325.000000,9.087560,,9.080534,9.067590,0
330.000000,9.088290,,9.081374,9.068164,0
335.000000,9.088998,,9.082190,9.068719,0
340.000000,9.089686,,9.082984,9.069255,0
345.000000,9.090354,,9.083756,9.069774,0
350.000000,9.091004,,9.084507,9.070275,0
355.000000,9.091636,,9.085239,9.070761,0
360.000000,9.092250,,9.085951,9.071230,0
365.000000,9.092847,,9.086644,9.071685,0
370.000000,9.093429,,9.087320,9.072125,0
375.000000,9.093995,,9.087978,9.072551,0
380.000000,9.094546,,9.088620,9.072964,0
385.000000,9.095082,,9.089245,9.073363,0
390.000000,9.095605,,9.089856,9.073751,0
395.000000,9.096114,,9.090451,9.074126,0
400.000000,9.096610,,9.091031,9.074490,0
405.000000,9.097094,,9.091598,9.074843,0
410.000000,9.097565,,9.092151,9.075185,0
415.000000,9.098025,,9.092691,9.075517,0
420.000000,9.098473,,9.093218,9.075839,0
425.000000,9.098911,,9.093733,9.076151,0
430.000000,9.099338,,9.094236,9.076455,0
435.000000,9.099754,,9.094728,9.076749,0
440.000000,9.100161,,9.095208,9.077034,0
445.000000,9.100558,,9.095677,9.077311,0
450.000000,9.100945,,9.096137,9.077580,0
455.000000,9.101324,,9.096585,9.077842,0
460.000000,9.101693,,9.097024,9.078095,0
465.000000,9.102055,,9.097454,9.078342,0
470.000000,9.102408,,9.097874,9.078581,0
475.000000,9.102752,,9.098285,9.078814,0
480.000000,9.103090,,9.098687,9.079040,0
485.000000,9.103419,,9.099081,9.079260,0
490.000000,9.103741,,9.099467,9.079473,0
495.000000,9.104056,,9.099844,9.079680,0
500.000000,9.104364,,9.100214,9.079882,0
505.000000,9.104666,,9.100576,9.080078,0
510.000000,9.104961,,9.100930,9.080269,0
515.000000,9.105249,,9.101277,9.080454,0
520.000000,9.105531,,9.101618,9.080634,0
525.000000,9.105807,,9.101951,9.080810,0
530.000000,9.106078,,9.102278,9.080980,0
535.000000,9.106342,,9.102598,9.081146,0
540.000000,9.106601,,9.102912,9.081307,0
545.000000,9.106855,,9.103220,9.081464,0
550.000000,9.107103,,9.103522,9.081617,0
555.000000,9.107347,,9.103818,9.081765,0
560.000000,9.107585,,9.104108,9.081910,0
565.000000,9.107818,,9.104393,9.082051,0
570.000000,9.108047,,9.104672,9.082187,0
575.000000,9.108271,,9.104946,9.082321,0
580.000000,9.108490,,9.105215,9.082450,0
585.000000,9.108705,,9.105479,9.082577,0
590.000000,9.108916,,9.105738,9.082699,0
595.000000,9.109122,,9.105992,9.082819,0
600.000000,9.109324,,9.106241,9.082935,0
605.000000,9.109523,,9.106486,9.083049,0
610.000000,9.109717,,9.106726,9.083159,0
615.000000,9.109908,,9.106962,9.083267,0
620.000000,9.110095,,9.107194,9.083371,0
625.000000,9.110278,,9.107421,9.083473,0
630.000000,9.110458,,9.107645,9.083573,0
635.000000,9.110634,,9.107864,9.083669,0
640.000000,9.110807,,9.108080,9.083764,0
645.000000,9.110977,,9.108292,9.083855,0
650.000000,9.111143,,9.108500,9.083945,0
655.000000,9.111307,,9.108704,9.084032,0
660.000000,9.111467,,9.108905,9.084116,0
665.000000,9.111624,,9.109102,9.084199,0
670.000000,9.111778,,9.109296,9.084280,0
675.000000,9.111930,,9.109487,9.084358,0
680.000000,9.112078,,9.109674,9.084434,0
685.000000,9.112224,,9.109858,9.084509,0
690.000000,9.112367,,9.110039,9.084581,0
695.000000,9.112507,,9.110217,9.084652,0
700.000000,9.112645,,9.110392,9.084721,0
705.000000,9.112781,,9.110564,9.084788,0
710.000000,9.112913,,9.110733,9.084853,0
715.000000,9.113044,,9.110899,9.084917,0
720.000000,9.113172,,9.111063,9.084979,0
725.000000,9.113298,,9.111223,9.085040,0
730.000000,9.113421,,9.111382,9.085099,0
735.000000,9.113542,,9.111537,9.085156,0
740.000000,9.113662,,9.111690,9.085212,0
745.000000,9.113778,,9.111841,9.085267,0
750.000000,9.113893,,9.111989,9.085320,0
755.000000,9.114006,,9.112134,9.085372,0
760.000000,9.114117,,9.112278,9.085423,0
765.000000,9.114226,,9.112419,9.085472,0
770.000000,9.114333,,9.112557,9.085520,0
775.000000,9.114438,,9.112694,9.085567,0
780.000000,9.114541,,9.112828,9.085613,0
785.000000,9.114643,,9.112960,9.085657,0
790.000000,9.114742,,9.113090,9.085701,0
795.000000,9.114840,,9.113218,9.085743,0
800.000000,9.114936,,9.113344,9.085784,0
805.000000,9.115031,,9.113468,9.085825,0
810.000000,9.115124,,9.113590,9.085864,0
815.000000,9.115215,,9.113711,9.085902,0
820.000000,9.115305,,9.113829,9.085940,0
825.000000,9.115393,,9.113945,9.085976,0
830.000000,9.115480,,9.114060,9.086011,0
835.000000,9.115565,,9.114173,9.086046,0
840.000000,9.115649,,9.114284,9.086080,0
845.000000,9.115731,,9.114393,9.086113,0
850.000000,9.115812,,9.114501,9.086145,0
855.000000,9.115892,,9.114607,9.086176,0
860.000000,9.115970,,9.114712,9.086207,0
865.000000,9.116047,,9.114815,9.086236,0
870.000000,9.116122,,9.114916,9.086265,0
875.000000,9.116197,,9.115016,9.086294,0
880.000000,9.116270,,9.115114,9.086321,0
885.000000,9.116342,,9.115211,9.086348,0
890.000000,9.116412,,9.115306,9.086374,0
895.000000,9.116482,,9.115400,9.086400,0
900.000000,9.116550,,9.115493,9.086425,0
905.000000,9.116617,,9.115584,9.086449,0
910.000000,9.116683,,9.115674,9.086473,0
915.000000,9.116748,,9.115762,9.086496,0
920.000000,9.116812,,9.115849,9.086519,0
925.000000,9.116875,,9.115935,9.086541,0
930.000000,9.116937,,9.116020,9.086562,0
935.000000,9.116998,,9.116103,9.086583,0
940.000000,9.117057,,9.116185,9.086604,0
945.000000,9.117116,,9.116266,9.086624,0
950.000000,9.117174,,9.116346,9.086643,0
955.000000,9.117231,,9.116424,9.086662,0
960.000000,9.117287,,9.116502,9.086681,0
965.000000,9.117342,,9.116578,9.086699,0
970.000000,9.117396,,9.116653,9.086716,0
975.000000,9.117449,,9.116727,9.086733,0
980.000000,9.117502,,9.116800,9.086750,0
985.000000,9.117553,,9.116872,9.086767,0
990.000000,9.117604,,9.116943,9.086782,0
995.000000,9.117654,,9.117013,9.086798,0
1000.000000,9.117703,,9.117082,9.086813,0
1005.000000,9.117751,,9.117150,9.086828,0
1010.000000,9.117799,,9.117217,9.086842,0
1015.000000,9.117846,,9.117283,9.086857,0
1020.000000,9.117892,,9.117348,9.086870,0
1025.000000,9.117937,,9.117412,9.086884,0
1030.000000,9.117981,,9.117475,9.086897,0
1035.000000,9.118025,,9.117537,9.086909,0
1040.000000,9.118068,,9.117599,9.086922,0
1045.000000,9.118111,,9.117659,9.086934,0
1050.000000,9.118153,,9.117719,9.086946,0
1055.000000,9.118194,,9.117778,9.086957,0
1060.000000,9.118234,,9.117836,9.086969,0
1065.000000,9.118274,,9.117893,9.086980,0
1070.000000,9.118313,,9.117950,9.086990,0
1075.000000,9.118352,,9.118005,9.087001,0
1080.000000,9.118389,,9.118060,9.087011,0
1085.000000,9.118427,,9.118114,9.087021,0
1090.000000,9.118464,,9.118167,9.087031,0
1095.000000,9.118500,,9.118220,9.087040,0
1100.000000,9.118535,,9.118272,9.087049,0
1105.000000,9.118570,,9.118323,9.087059,0
1110.000000,9.118605,,9.118373,9.087067,0
1115.000000,9.118639,,9.118423,9.087076,0
1120.000000,9.118672,,9.118472,9.087084,0
1125.000000,9.118705,,9.118520,9.087092,0
1130.000000,9.118737,,9.118568,9.087100,0
1135.000000,9.118769,,9.118615,9.087108,0
1140.000000,9.118800,,9.118662,9.087116,0
1145.000000,9.118831,,9.118707,9.087123,0
1150.000000,9.118862,,9.118752,9.087130,0
