time_s,pH_ground_truth,pH_prefix,pH_ml_forecast,pH_fit_forecast,is_prefix
0.000000,6.721065,6.710354,6.721065,6.721065,1
5.000000,6.958845,6.963902,6.741584,6.961948,1
10.000000,7.180713,7.187982,6.762080,7.184567,1
15.000000,7.356482,7.375041,6.782518,7.359347,1
20.000000,7.490196,7.477375,6.802865,7.491557,1
25.000000,7.594122,7.580727,6.823086,7.593921,1
30.000000,7.677585,7.691608,6.843148,7.675875,1
35.000000,7.746614,,6.863020,7.743461,0
40.000000,7.805086,,6.882669,7.800552,0
45.000000,7.855572,,6.902066,7.849710,0
50.000000,7.899840,,6.921185,7.892697,0
55.000000,7.939149,,6.940001,7.930763,0
60.000000,7.974421,,6.958491,7.964826,0
65.000000,8.006349,,6.976636,7.995576,0
70.000000,8.035467,,6.994420,8.023542,0
75.000000,8.062192,,7.011829,8.049140,0
80.000000,8.086858,,7.028850,8.072701,0
85.000000,8.109735,,7.045478,8.094494,0
90.000000,8.131044,,7.061705,8.114737,0
95.000000,8.150970,,7.077528,8.133615,0
100.000000,8.169665,,7.092946,8.151278,0
105.000000,8.187261,,7.107960,8.167857,0
110.000000,8.203867,,7.122572,8.183461,0
115.000000,8.219581,,7.136787,8.198186,0
120.000000,8.234484,,7.150610,8.212113,0
125.000000,8.248648,,7.164046,8.225314,0
130.000000,8.262136,,7.177103,8.237850,0
135.000000,8.275004,,7.189790,8.249778,0
140.000000,8.287301,,7.202116,8.261145,0
145.000000,8.299070,,7.214088,8.271995,0
150.000000,8.310351,,7.225717,8.282366,0
155.000000,8.321178,,7.237012,8.292294,0
160.000000,8.331583,,7.247983,8.301808,0
165.000000,8.341595,,7.258640,8.310937,0
170.000000,8.351238,,7.268993,8.319707,0
175.000000,8.360536,,7.279051,8.328140,0
180.000000,8.369511,,7.288823,8.336257,0
185.000000,8.378181,,7.298321,8.344078,0
190.000000,8.386565,,7.307551,8.351619,0
195.000000,8.394679,,7.316524,8.358898,0
200.000000,8.402537,,7.325248,8.365929,0
205.000000,8.410154,,7.333732,8.372725,0
210.000000,8.417542,,7.341984,8.379299,0
215.000000,8.424714,,7.350011,8.385663,0
220.000000,8.431679,,7.357822,8.391827,0
225.000000,8.438449,,7.365424,8.397801,0
230.000000,8.445032,,7.372824,8.403596,0
235.000000,8.451438,,7.380029,8.409218,0
240.000000,8.457675,,7.387046,8.414677,0
245.000000,8.463749,,7.393880,8.419979,0
250.000000,8.469670,,7.400539,8.425133,0
255.000000,8.475442,,7.407028,8.430144,0
