time_s,pH_ground_truth,pH_prefix,pH_ml_forecast,pH_fit_forecast,is_prefix
0.000000,7.227262,7.227985,7.227262,7.227262,1
5.000000,7.700286,7.702104,7.283920,7.699334,1
10.000000,7.910106,7.911809,7.334704,7.910170,1
15.000000,8.039624,8.043513,7.380366,8.040843,1
20.000000,8.131494,8.133431,7.421602,8.133855,1
25.000000,8.201746,8.193096,7.459023,8.205208,1
30.000000,8.258069,8.230283,7.493151,8.262590,1
35.000000,8.304719,,7.524422,8.310261,0
40.000000,8.344292,,7.553205,8.350817,0
45.000000,8.378480,,7.579807,8.385955,0
50.000000,8.408444,,7.604488,8.416840,0
55.000000,8.435016,,7.627466,8.444306,0
60.000000,8.458809,,7.648928,8.468968,0
65.000000,8.480289,,7.669033,8.491294,0
70.000000,8.499816,,7.687919,8.511646,0
75.000000,8.517675,,7.705703,8.530310,0
80.000000,8.534094,,7.722489,8.547516,0
85.000000,8.549260,,7.738364,8.563452,0
90.000000,8.563325,,7.753410,8.578271,0
95.000000,8.576418,,7.767694,8.592103,0
100.000000,8.588647,,7.781278,8.605057,0
105.000000,8.600102,,7.794217,8.617223,0
110.000000,8.610861,,7.806559,8.628681,0
115.000000,8.620992,,7.818348,8.639500,0
120.000000,8.630554,,7.829623,8.649737,0
125.000000,8.639597,,7.840420,8.659444,0
130.000000,8.648165,,7.850770,8.668666,0
135.000000,8.656299,,7.860703,8.677444,0
140.000000,8.664032,,7.870244,8.685812,0
145.000000,8.671397,,7.879418,8.693802,0
150.000000,8.678421,,7.888247,8.701442,0
155.000000,8.685128,,7.896751,8.708757,0
160.000000,8.691541,,7.904948,8.715770,0
165.000000,8.697680,,7.912856,8.722501,0
170.000000,8.703563,,7.920490,8.728969,0
175.000000,8.709208,,7.927864,8.735191,0
180.000000,8.714628,,7.934993,8.741181,0
185.000000,8.719839,,7.941888,8.746955,0
190.000000,8.724852,,7.948562,8.752525,0
195.000000,8.729679,,7.955024,8.757902,0
200.000000,8.734331,,7.961286,8.763097,0
205.000000,8.738817,,7.967356,8.768122,0
210.000000,8.743147,,7.973243,8.772984,0
215.000000,8.747329,,7.978956,8.777692,0
220.000000,8.751370,,7.984501,8.782254,0
225.000000,8.755279,,7.989888,8.786677,0
230.000000,8.759060,,7.995121,8.790969,0
235.000000,8.762722,,8.000208,8.795136,0
240.000000,8.766269,,8.005155,8.799183,0
245.000000,8.769707,,8.009967,8.803117,0
250.000000,8.773042,,8.014649,8.806941,0
