time_s,pH_ground_truth,pH_prefix,pH_ml_forecast,pH_fit_forecast,is_prefix
0.000000,6.885763,6.883116,6.885763,6.885763,1
5.000000,7.907511,7.916883,7.495910,7.914131,1
10.000000,8.164069,8.183342,7.766217,8.168623,1
15.000000,8.302576,8.298081,7.922014,8.305424,1
20.000000,8.394901,8.394148,8.028505,8.396267,1
25.000000,8.462913,8.445401,8.108140,8.462951,1
30.000000,8.516072,8.488476,8.171044,8.514893,1
35.000000,8.559290,,8.222596,8.556982,0
40.000000,8.595430,,8.265978,8.592063,0
45.000000,8.626299,,8.303223,8.621933,0
50.000000,8.653104,,8.335703,8.647790,0
55.000000,8.676692,,8.364384,8.670475,0
60.000000,8.697676,,8.389975,8.690594,0
65.000000,8.716516,,8.413007,8.708602,0
70.000000,8.733560,,8.433888,8.724847,0
75.000000,8.749084,,8.452939,8.739600,0
80.000000,8.763305,,8.470416,8.753075,0
85.000000,8.776398,,8.486527,8.765446,0
90.000000,8.788508,,8.501442,8.776855,0
95.000000,8.799752,,8.515302,8.787420,0
100.000000,8.810231,,8.528227,8.797238,0
105.000000,8.820029,,8.540315,8.806392,0
110.000000,8.829216,,8.551654,8.814951,0
115.000000,8.837853,,8.562316,8.822977,0
120.000000,8.845994,,8.572366,8.830521,0
125.000000,8.853685,,8.581858,8.837628,0
130.000000,8.860964,,8.590842,8.844337,0
135.000000,8.867868,,8.599360,8.850683,0
140.000000,8.874428,,8.607449,8.856697,0
145.000000,8.880671,,8.615145,8.862405,0
150.000000,8.886621,,8.622475,8.867831,0
155.000000,8.892301,,8.629468,8.872996,0
160.000000,8.897730,,8.636148,8.877921,0
165.000000,8.902926,,8.642535,8.882622,0
170.000000,8.907905,,8.648651,8.887115,0
175.000000,8.912681,,8.654512,8.891414,0
180.000000,8.917267,,8.660135,8.895531,0
185.000000,8.921676,,8.665534,8.899479,0
190.000000,8.925919,,8.670724,8.903267,0
195.000000,8.930004,,8.675717,8.906907,0
200.000000,8.933943,,8.680523,8.910406,0
205.000000,8.937742,,8.685155,8.913773,0
210.000000,8.941410,,8.689620,8.917016,0
215.000000,8.944955,,8.693928,8.920141,0
220.000000,8.948381,,8.698088,8.923154,0
225.000000,8.951697,,8.702107,8.926063,0
230.000000,8.954907,,8.705993,8.928871,0
235.000000,8.958017,,8.709751,8.931585,0
240.000000,8.961032,,8.713388,8.934210,0
245.000000,8.963956,,8.716910,8.936749,0
250.000000,8.966794,,8.720323,8.939206,0
255.000000,8.969549,,8.723630,8.941586,0
260.000000,8.972226,,8.726838,8.943893,0
265.000000,8.974828,,8.729950,8.946129,0
270.000000,8.977358,,8.732971,8.948298,0
275.000000,8.979819,,8.735904,8.950403,0
280.000000,8.982215,,8.738753,8.952446,0
285.000000,8.984548,,8.741522,8.954431,0
290.000000,8.986820,,8.744214,8.956359,0
295.000000,8.989035,,8.746833,8.958233,0
300.000000,8.991194,,8.749380,8.960056,0
305.000000,8.993300,,8.751859,8.961829,0
310.000000,8.995354,,8.754272,8.963554,0
315.000000,8.997359,,8.756622,8.965234,0
320.000000,8.999316,,8.758912,8.966869,0
325.000000,9.001228,,8.761143,8.968462,0
330.000000,9.003095,,8.763317,8.970015,0
335.000000,9.004920,,8.765437,8.971528,0
340.000000,9.006705,,8.767505,8.973003,0
345.000000,9.008449,,8.769522,8.974442,0
350.000000,9.010155,,8.771490,8.975846,0
355.000000,9.011825,,8.773410,8.977216,0
360.000000,9.013459,,8.775285,8.978553,0
365.000000,9.015058,,8.777116,8.979859,0
370.000000,9.016624,,8.778905,8.981133,0
375.000000,9.018158,,8.780652,8.982379,0
380.000000,9.019660,,8.782359,8.983596,0
385.000000,9.021133,,8.784027,8.984785,0
390.000000,9.022576,,8.785658,8.985947,0
395.000000,9.023991,,8.787252,8.987084,0
400.000000,9.025378,,8.788811,8.988196,0
405.000000,9.026738,,8.790336,8.989283,0
410.000000,9.028073,,8.791828,8.990346,0
415.000000,9.029382,,8.793287,8.991387,0
420.000000,9.030667,,8.794715,8.992406,0
425.000000,9.031929,,8.796113,8.993403,0
430.000000,9.033167,,8.797482,8.994380,0
435.000000,9.034383,,8.798822,8.995336,0
440.000000,9.035577,,8.800133,8.996273,0
445.000000,9.036751,,8.801418,8.997190,0
450.000000,9.037903,,8.802677,8.998089,0
455.000000,9.039036,,8.803910,8.998970,0
460.000000,9.040149,,8.805118,8.999834,0
465.000000,9.041243,,8.806302,9.000680,0
470.000000,9.042319,,8.807462,9.001510,0
