time_s,pH_ground_truth,pH_prefix,pH_ml_forecast,pH_fit_forecast,is_prefix
0.000000,6.792518,6.804719,6.792518,6.792518,1
5.000000,8.507184,8.505848,8.657654,8.506238,1
10.000000,8.691833,8.689830,8.814265,8.691177,1
15.000000,8.783412,8.779289,8.889646,8.782953,1
20.000000,8.841073,8.851401,8.936046,8.840766,1
25.000000,8.881668,8.861766,8.968101,8.881486,1
30.000000,8.912198,8.911231,8.991816,8.912123,1
35.000000,8.936188,,9.010183,8.936206,0
40.000000,8.955642,,9.024883,8.955743,0
45.000000,8.971797,,9.036946,8.971971,0
50.000000,8.985463,,9.047040,8.985705,0
55.000000,8.997199,,9.055621,8.997502,0
60.000000,9.007402,,9.063012,9.007762,0
65.000000,9.016364,,9.069448,9.016777,0
70.000000,9.024307,,9.075105,9.024769,0
75.000000,9.031401,,9.080118,9.031909,0
80.000000,9.037777,,9.084591,9.038329,0
85.000000,9.043543,,9.088608,9.044136,0
90.000000,9.048785,,9.092235,9.049415,0
95.000000,9.053571,,9.095525,9.054238,0
100.000000,9.057960,,9.098524,9.058662,0
105.000000,9.062000,,9.101268,9.062735,0
110.000000,9.065732,,9.103788,9.066499,0
115.000000,9.069189,,9.106110,9.069987,0
120.000000,9.072402,,9.108256,9.073230,0
125.000000,9.075396,,9.110245,9.076251,0
130.000000,9.078192,,9.112093,9.079075,0
135.000000,9.080810,,9.113814,9.081718,0
140.000000,9.083265,,9.115420,9.084199,0
145.000000,9.085573,,9.116923,9.086531,0
150.000000,9.087746,,9.118331,9.088728,0
155.000000,9.089797,,9.119653,9.090802,0
160.000000,9.091734,,9.120897,9.092761,0
165.000000,9.093566,,9.122068,9.094615,0
170.000000,9.095303,,9.123172,9.096373,0
175.000000,9.096951,,9.124215,9.098042,0
180.000000,9.098517,,9.125202,9.099628,0
185.000000,9.100006,,9.126136,9.101137,0
190.000000,9.101425,,9.127022,9.102574,0
195.000000,9.102777,,9.127863,9.103945,0
200.000000,9.104067,,9.128662,9.105253,0
205.000000,9.105300,,9.129422,9.106504,0
210.000000,9.106479,,9.130145,9.107700,0
215.000000,9.107607,,9.130834,9.108845,0
220.000000,9.108687,,9.131491,9.109942,0
225.000000,9.109723,,9.132118,9.110994,0
230.000000,9.110716,,9.132717,9.112004,0
235.000000,9.111670,,9.133289,9.112973,0
240.000000,9.112586,,9.133837,9.113905,0
245.000000,9.113467,,9.134361,9.114801,0
250.000000,9.114315,,9.134863,9.115664,0
255.000000,9.115130,,9.135344,9.116494,0
260.000000,9.115916,,9.135805,9.117295,0
265.000000,9.116673,,9.136247,9.118066,0
270.000000,9.117403,,9.136672,9.118810,0
275.000000,9.118108,,9.137080,9.119529,0
280.000000,9.118788,,9.137472,9.120222,0
285.000000,9.119445,,9.137849,9.120893,0
290.000000,9.120079,,9.138211,9.121540,0
295.000000,9.120693,,9.138560,9.122167,0
300.000000,9.121286,,9.138896,9.122773,0
305.000000,9.121860,,9.139219,9.123360,0
310.000000,9.122416,,9.139531,9.123928,0
315.000000,9.122954,,9.139831,9.124479,0
