time_s,pH_ground_truth,pH_prefix,pH_ml_forecast,pH_fit_forecast,is_prefix
0.000000,7.197707,7.196303,7.197707,7.197707,1
5.000000,8.515770,8.524173,8.553838,8.519080,1
10.000000,8.693952,8.686387,8.723765,8.695369,1
15.000000,8.784280,8.787143,8.808599,8.784302,1
20.000000,8.841874,8.830853,8.862041,8.840767,1
25.000000,8.882800,8.875780,8.899618,8.880736,1
30.000000,8.913812,8.913160,8.927820,8.910913,1
35.000000,8.938340,,8.949929,8.934700,0
40.000000,8.958345,,8.967812,8.954037,0
45.000000,8.975044,,8.982623,8.970129,0
50.000000,8.989238,,8.995119,8.983768,0
55.000000,9.001482,,9.005821,8.995498,0
60.000000,9.012171,,9.015100,9.005711,0
65.000000,9.021598,,9.023230,9.014695,0
70.000000,9.029984,,9.030415,9.022665,0
75.000000,9.037501,,9.036815,9.029791,0
80.000000,9.044282,,9.042552,9.036202,0
85.000000,9.050434,,9.047727,9.042006,0
90.000000,9.056045,,9.052417,9.047285,0
95.000000,9.061185,,9.056690,9.052110,0
100.000000,9.065913,,9.060597,9.056538,0
105.000000,9.070279,,9.064183,9.060617,0
110.000000,9.074323,,9.067487,9.064388,0
115.000000,9.078082,,9.070541,9.067883,0
120.000000,9.081585,,9.073370,9.071133,0
125.000000,9.084859,,9.075999,9.074164,0
130.000000,9.087925,,9.078447,9.076995,0
135.000000,9.090803,,9.080733,9.079648,0
140.000000,9.093511,,9.082871,9.082137,0
145.000000,9.096064,,9.084875,9.084478,0
150.000000,9.098474,,9.086757,9.086684,0
155.000000,9.100754,,9.088526,9.088766,0
160.000000,9.102914,,9.090194,9.090734,0
165.000000,9.104964,,9.091766,9.092596,0
170.000000,9.106912,,9.093252,9.094362,0
175.000000,9.108765,,9.094658,9.096039,0
180.000000,9.110531,,9.095989,9.097632,0
185.000000,9.112215,,9.097252,9.099149,0
190.000000,9.113824,,9.098450,9.100593,0
195.000000,9.115362,,9.099589,9.101971,0
200.000000,9.116833,,9.100673,9.103287,0
205.000000,9.118243,,9.101704,9.104544,0
210.000000,9.119595,,9.102687,9.105746,0
215.000000,9.120893,,9.103625,9.106898,0
220.000000,9.122139,,9.104520,9.108001,0
225.000000,9.123337,,9.105375,9.109058,0
230.000000,9.124490,,9.106192,9.110073,0
235.000000,9.125600,,9.106974,9.111048,0
240.000000,9.126669,,9.107723,9.111985,0
245.000000,9.127700,,9.108440,9.112886,0
250.000000,9.128695,,9.109127,9.113754,0
255.000000,9.129656,,9.109786,9.114589,0
260.000000,9.130584,,9.110419,9.115393,0
265.000000,9.131481,,9.111026,9.116169,0
270.000000,9.132349,,9.111609,9.116917,0
275.000000,9.133189,,9.112170,9.117640,0
280.000000,9.134002,,9.112709,9.118337,0
285.000000,9.134790,,9.113228,9.119011,0
290.000000,9.135554,,9.113727,9.119662,0
295.000000,9.136295,,9.114207,9.120292,0
300.000000,9.137013,,9.114670,9.120901,0
305.000000,9.137711,,9.115116,9.121491,0
310.000000,9.138389,,9.115546,9.122062,0
315.000000,9.139047,,9.115961,9.122615,0
320.000000,9.139686,,9.116361,9.123151,0
325.000000,9.140308,,9.116746,9.123671,0
330.000000,9.140914,,9.117119,9.124175,0
335.000000,9.141502,,9.117478,9.124664,0
340.000000,9.142075,,9.117826,9.125138,0
345.000000,9.142634,,9.118161,9.125599,0
350.000000,9.143177,,9.118485,9.126046,0
355.000000,9.143707,,9.118799,9.126481,0
360.000000,9.144224,,9.119102,9.126903,0
365.000000,9.144727,,9.119395,9.127313,0
370.000000,9.145219,,9.119678,9.127712,0
375.000000,9.145698,,9.119953,9.128100,0
380.000000,9.146166,,9.120218,9.128478,0
385.000000,9.146623,,9.120475,9.128845,0
390.000000,9.147069,,9.120724,9.129203,0
395.000000,9.147505,,9.120965,9.129551,0
400.000000,9.147931,,9.121199,9.129890,0
405.000000,9.148347,,9.121425,9.130220,0
410.000000,9.148754,,9.121644,9.130541,0
415.000000,9.149152,,9.121856,9.130855,0
420.000000,9.149541,,9.122062,9.131160,0
425.000000,9.149922,,9.122262,9.131458,0
430.000000,9.150294,,9.122455,9.131749,0
435.000000,9.150659,,9.122643,9.132032,0
440.000000,9.151016,,9.122825,9.132308,0
445.000000,9.151366,,9.123002,9.132577,0
450.000000,9.151708,,9.123173,9.132840,0
455.000000,9.152044,,9.123340,9.133097,0
460.000000,9.152373,,9.123501,9.133348,0
465.000000,9.152695,,9.123658,9.133592,0
470.000000,9.153011,,9.123810,9.133831,0
475.000000,9.153320,,9.123958,9.134065,0
480.000000,9.153624,,9.124101,9.134293,0
485.000000,9.153922,,9.124240,9.134515,0
490.000000,9.154214,,9.124375,9.134733,0
495.000000,9.154501,,9.124507,9.134946,0
500.000000,9.154783,,9.124635,9.135153,0
505.000000,9.155059,,9.124759,9.135357,0
510.000000,9.155330,,9.124879,9.135555,0
515.000000,9.155596,,9.124996,9.135750,0
520.000000,9.155858,,9.125110,9.135940,0
525.000000,9.156114,,9.125221,9.136125,0
530.000000,9.156367,,9.125328,9.136307,0
535.000000,9.156614,,9.125433,9.136485,0
540.000000,9.156858,,9.125534,9.136659,0
545.000000,9.157097,,9.125633,9.136829,0
550.000000,9.157333,,9.125729,9.136996,0
555.000000,9.157564,,9.125823,9.137159,0
560.000000,9.157791,,9.125913,9.137319,0
565.000000,9.158015,,9.126002,9.137475,0
570.000000,9.158235,,9.126088,9.137628,0
575.000000,9.158451,,9.126171,9.137778,0
580.000000,9.158664,,9.126253,9.137925,0
585.000000,9.158873,,9.126332,9.138069,0
590.000000,9.159079,,9.126409,9.138209,0
595.000000,9.159282,,9.126484,9.138347,0
600.000000,9.159481,,9.126557,9.138483,0
605.000000,9.159678,,9.126628,9.138615,0
610.000000,9.159871,,9.126697,9.138745,0
615.000000,9.160061,,9.126764,9.138872,0
620.000000,9.160249,,9.126829,9.138997,0
625.000000,9.160434,,9.126893,9.139119,0
630.000000,9.160615,,9.126955,9.139238,0
635.000000,9.160794,,9.127015,9.139356,0
640.000000,9.160971,,9.127074,9.139471,0
645.000000,9.161145,,9.127131,9.139584,0
650.000000,9.161316,,9.127187,9.139694,0
655.000000,9.161485,,9.127241,9.139803,0
660.000000,9.161651,,9.127294,9.139909,0
665.000000,9.161815,,9.127345,9.140014,0
670.000000,9.161977,,9.127395,9.140116,0
675.000000,9.162136,,9.127444,9.140217,0
680.000000,9.162293,,9.127491,9.140315,0
685.000000,9.162448,,9.127537,9.140412,0
690.000000,9.162601,,9.127582,9.140506,0
695.000000,9.162751,,9.127626,9.140599,0
700.000000,9.162900,,9.127669,9.140691,0
705.000000,9.163047,,9.127710,9.140780,0
710.000000,9.163191,,9.127751,9.140868,0
715.000000,9.163334,,9.127790,9.140954,0
720.000000,9.163474,,9.127829,9.141039,0
725.000000,9.163613,,9.127866,9.141122,0
730.000000,9.163750,,9.127903,9.141204,0
735.000000,9.163886,,9.127938,9.141284,0
740.000000,9.164019,,9.127973,9.141362,0
745.000000,9.164151,,9.128006,9.141440,0
750.000000,9.164281,,9.128039,9.141515,0
755.000000,9.164409,,9.128071,9.141590,0
760.000000,9.164536,,9.128102,9.141663,0
765.000000,9.164661,,9.128133,9.141734,0
770.000000,9.164785,,9.128162,9.141805,0
775.000000,9.164907,,9.128191,9.141874,0
780.000000,9.165027,,9.128219,9.141942,0
785.000000,9.165146,,9.128247,9.142009,0
790.000000,9.165264,,9.128273,9.142074,0
795.000000,9.165380,,9.128299,9.142139,0
800.000000,9.165495,,9.128325,9.142202,0
805.000000,9.165608,,9.128349,9.142264,0
810.000000,9.165720,,9.128373,9.142325,0
815.000000,9.165831,,9.128397,9.142385,0
820.000000,9.165940,,9.128420,9.142444,0
825.000000,9.166048,,9.128442,9.142501,0
830.000000,9.166155,,9.128464,9.142558,0
835.000000,9.166260,,9.128485,9.142614,0
840.000000,9.166365,,9.128505,9.142669,0
845.000000,9.166468,,9.128525,9.142723,0
850.000000,9.166570,,9.128545,9.142776,0
855.000000,9.166670,,9.128564,9.142828,0
860.000000,9.166770,,9.128583,9.142879,0
865.000000,9.166868,,9.128601,9.142929,0
870.000000,9.166966,,9.128619,9.142979,0
875.000000,9.167062,,9.128636,9.143027,0
880.000000,9.167157,,9.128653,9.143075,0
885.000000,9.167251,,9.128669,9.143122,0
890.000000,9.167344,,9.128685,9.143168,0
895.000000,9.167436,,9.128701,9.143213,0
900.000000,9.167528,,9.128716,9.143258,0
905.000000,9.167618,,9.128730,9.143302,0
910.000000,9.167707,,9.128745,9.143345,0
915.000000,9.167795,,9.128759,9.143387,0
920.000000,9.167882,,9.128773,9.143429,0
925.000000,9.167968,,9.128786,9.143469,0
930.000000,9.168054,,9.128799,9.143510,0
935.000000,9.168138,,9.128812,9.143549,0
940.000000,9.168222,,9.128824,9.143588,0
945.000000,9.168304,,9.128836,9.143626,0
950.000000,9.168386,,9.128848,9.143664,0
955.000000,9.168467,,9.128859,9.143701,0
960.000000,9.168547,,9.128871,9.143737,0
965.000000,9.168627,,9.128881,9.143773,0
970.000000,9.168705,,9.128892,9.143808,0
975.000000,9.168783,,9.128902,9.143842,0
980.000000,9.168860,,9.128913,9.143876,0
985.000000,9.168936,,9.128922,9.143910,0
990.000000,9.169011,,9.128932,9.143943,0
995.000000,9.169086,,9.128941,9.143975,0
1000.000000,9.169160,,9.128951,9.144007,0
1005.000000,9.169233,,9.128959,9.144038,0
1010.000000,9.169306,,9.128968,9.144069,0
1015.000000,9.169377,,9.128977,9.144099,0
1020.000000,9.169448,,9.128985,9.144129,0
1025.000000,9.169519,,9.128993,9.144158,0
1030.000000,9.169588,,9.129001,9.144187,0
1035.000000,9.169657,,9.129008,9.144215,0
1040.000000,9.169726,,9.129016,9.144243,0
1045.000000,9.169793,,9.129023,9.144270,0
1050.000000,9.169860,,9.129030,9.144297,0
1055.000000,9.169927,,9.129037,9.144324,0
1060.000000,9.169993,,9.129044,9.144350,0
1065.000000,9.170058,,9.129050,9.144375,0
1070.000000,9.170122,,9.129057,9.144401,0
1075.000000,9.170186,,9.129063,9.144425,0
1080.000000,9.170250,,9.129069,9.144450,0
1085.000000,9.170312,,9.129075,9.144474,0
1090.000000,9.170374,,9.129081,9.144497,0
