time_s,pH_ground_truth,pH_prefix,pH_ml_forecast,pH_fit_forecast,is_prefix
0.000000,7.215145,7.218284,7.215145,7.215145,1
5.000000,8.280668,8.289591,8.130739,8.284997,1
10.000000,8.485740,8.494678,8.349148,8.489190,1
15.000000,8.593756,8.600128,8.468088,8.596520,1
20.000000,8.664133,8.684551,8.547192,8.666333,1
25.000000,8.714910,8.717307,8.605169,8.716627,1
30.000000,8.753844,8.736535,8.650213,8.755137,1
35.000000,8.784935,,8.686603,8.785848,0
40.000000,8.810499,,8.716839,8.811066,0
45.000000,8.831986,,8.742501,8.832236,0
50.000000,8.850360,,8.764646,8.850316,0
55.000000,8.866291,,8.784013,8.865973,0
60.000000,8.880263,,8.801139,8.879688,0
65.000000,8.892634,,8.816423,8.891818,0
70.000000,8.903678,,8.830170,8.902632,0
75.000000,8.913605,,8.842620,8.912342,0
80.000000,8.922584,,8.853961,8.921115,0
85.000000,8.930749,,8.864345,8.929082,0
90.000000,8.938209,,8.873896,8.936353,0
95.000000,8.945054,,8.882719,8.943016,0
100.000000,8.951359,,8.890898,8.949146,0
105.000000,8.957186,,8.898505,8.954805,0
110.000000,8.962588,,8.905602,8.960045,0
115.000000,8.967612,,8.912241,8.964911,0
120.000000,8.972294,,8.918468,8.969442,0
125.000000,8.976670,,8.924321,8.973671,0
130.000000,8.980768,,8.929835,8.977627,0
135.000000,8.984614,,8.935041,8.981334,0
140.000000,8.988230,,8.939963,8.984816,0
145.000000,8.991636,,8.944626,8.988091,0
150.000000,8.994849,,8.949050,8.991177,0
155.000000,8.997885,,8.953254,8.994089,0
160.000000,9.000759,,8.957254,8.996841,0
165.000000,9.003481,,8.961066,8.999446,0
170.000000,9.006065,,8.964702,9.001913,0
175.000000,9.008518,,8.968175,9.004254,0
180.000000,9.010852,,8.971497,9.006478,0
185.000000,9.013074,,8.974676,9.008591,0
190.000000,9.015191,,8.977722,9.010603,0
195.000000,9.017210,,8.980643,9.012519,0
200.000000,9.019139,,8.983447,9.014346,0
205.000000,9.020981,,8.986142,9.016089,0
210.000000,9.022744,,8.988732,9.017754,0
215.000000,9.024430,,8.991225,9.019345,0
220.000000,9.026046,,8.993626,9.020866,0
225.000000,9.027595,,8.995939,9.022323,0
230.000000,9.029080,,8.998171,9.023718,0
235.000000,9.030506,,9.000324,9.025054,0
240.000000,9.031875,,9.002402,9.026336,0
245.000000,9.033191,,9.004411,9.027566,0
250.000000,9.034456,,9.006353,9.028747,0
255.000000,9.035673,,9.008231,9.029881,0
260.000000,9.036845,,9.010048,9.030971,0
265.000000,9.037973,,9.011808,9.032019,0
