time_s,pH_ground_truth,pH_prefix,pH_ml_forecast,pH_fit_forecast,is_prefix
0.000000,6.833924,6.845645,6.833924,6.833924,1
5.000000,8.180606,8.179894,8.135423,8.175625,1
10.000000,8.412763,8.386607,8.372683,8.409995,1
15.000000,8.533247,8.525870,8.496305,8.532183,1
20.000000,8.611509,8.627724,8.576796,8.611875,1
25.000000,8.668006,8.670548,8.634998,8.669622,1
30.000000,8.711416,8.720584,8.679775,8.714155,1
35.000000,8.746184,,8.715673,8.749946,0
40.000000,8.774868,,8.745315,8.779575,0
45.000000,8.799067,,8.770339,8.804653,0
50.000000,8.819841,,8.791835,8.826251,0
55.000000,8.837925,,8.810557,8.845111,0
60.000000,8.853851,,8.827051,8.861770,0
65.000000,8.868010,,8.841722,8.876627,0
70.000000,8.880702,,8.854878,8.889983,0
75.000000,8.892161,,8.866758,8.902075,0
80.000000,8.902568,,8.877550,8.913089,0
85.000000,8.912071,,8.887408,8.923175,0
90.000000,8.920791,,8.896454,8.932454,0
95.000000,8.928825,,8.904791,8.941027,0
100.000000,8.936257,,8.912502,8.948979,0
105.000000,8.943154,,8.919661,8.956378,0
110.000000,8.949577,,8.926326,8.963285,0
115.000000,8.955573,,8.932550,8.969751,0
120.000000,8.961187,,8.938377,8.975819,0
125.000000,8.966455,,8.943844,8.981529,0
130.000000,8.971410,,8.948987,8.986912,0
135.000000,8.976079,,8.953833,8.991998,0
140.000000,8.980489,,8.958408,8.996812,0
145.000000,8.984660,,8.962736,9.001377,0
150.000000,8.988612,,8.966836,9.005712,0
155.000000,8.992362,,8.970727,9.009837,0
160.000000,8.995926,,8.974424,9.013766,0
165.000000,8.999318,,8.977941,9.017514,0
170.000000,9.002550,,8.981292,9.021093,0
175.000000,9.005634,,8.984489,9.024517,0
180.000000,9.008580,,8.987542,9.027794,0
185.000000,9.011396,,8.990460,9.030936,0
190.000000,9.014092,,8.993253,9.033950,0
195.000000,9.016675,,8.995928,9.036844,0
200.000000,9.019153,,8.998493,9.039626,0
205.000000,9.021531,,9.000954,9.042303,0
210.000000,9.023815,,9.003318,9.044880,0
215.000000,9.026012,,9.005590,9.047364,0
220.000000,9.028125,,9.007775,9.049759,0
225.000000,9.030160,,9.009879,9.052071,0
230.000000,9.032121,,9.011905,9.054303,0
235.000000,9.034012,,9.013858,9.056461,0
240.000000,9.035837,,9.015742,9.058548,0
245.000000,9.037599,,9.017561,9.060567,0
250.000000,9.039301,,9.019316,9.062522,0
255.000000,9.040946,,9.021013,9.064417,0
260.000000,9.042537,,9.022653,9.066253,0
265.000000,9.044076,,9.024239,9.068034,0
270.000000,9.045567,,9.025775,9.069762,0
275.000000,9.047011,,9.027261,9.071440,0
280.000000,9.048411,,9.028701,9.073069,0
285.000000,9.049767,,9.030096,9.074653,0
290.000000,9.051084,,9.031449,9.076193,0
295.000000,9.052361,,9.032761,9.077690,0
300.000000,9.053601,,9.034034,9.079147,0
305.000000,9.054805,,9.035270,9.080566,0
310.000000,9.055975,,9.036470,9.081947,0
315.000000,9.057112,,9.037636,9.083293,0
320.000000,9.058218,,9.038769,9.084604,0
325.000000,9.059294,,9.039870,9.085883,0
330.000000,9.060340,,9.040941,9.087130,0
335.000000,9.061359,,9.041983,9.088346,0
340.000000,9.062351,,9.042997,9.089533,0
345.000000,9.063317,,9.043983,9.090692,0
350.000000,9.064258,,9.044944,9.091824,0
355.000000,9.065175,,9.045880,9.092930,0
360.000000,9.066069,,9.046791,9.094010,0
365.000000,9.066941,,9.047679,9.095065,0
370.000000,9.067791,,9.048545,9.096098,0
375.000000,9.068621,,9.049389,9.097107,0
380.000000,9.069430,,9.050212,9.098094,0
385.000000,9.070221,,9.051015,9.099061,0
390.000000,9.070992,,9.051799,9.100006,0
395.000000,9.071746,,9.052563,9.100932,0
400.000000,9.072482,,9.053309,9.101838,0
405.000000,9.073201,,9.054038,9.102726,0
410.000000,9.073904,,9.054750,9.103595,0
415.000000,9.074591,,9.055445,9.104447,0
420.000000,9.075263,,9.056124,9.105283,0
425.000000,9.075919,,9.056787,9.106101,0
430.000000,9.076562,,9.057435,9.106904,0
435.000000,9.077190,,9.058069,9.107691,0
440.000000,9.077805,,9.058689,9.108463,0
445.000000,9.078407,,9.059295,9.109221,0
450.000000,9.078996,,9.059888,9.109964,0
455.000000,9.079573,,9.060467,9.110694,0
460.000000,9.080138,,9.061035,9.111410,0
465.000000,9.080691,,9.061590,9.112113,0
470.000000,9.081232,,9.062133,9.112804,0
475.000000,9.081763,,9.062665,9.113482,0
480.000000,9.082283,,9.063185,9.114148,0
485.000000,9.082793,,9.063695,9.114803,0
490.000000,9.083292,,9.064194,9.115446,0
495.000000,9.083782,,9.064683,9.116078,0
500.000000,9.084262,,9.065162,9.116700,0
505.000000,9.084733,,9.065631,9.117310,0
510.000000,9.085194,,9.066090,9.117911,0
515.000000,9.085647,,9.066541,9.118502,0
520.000000,9.086091,,9.066982,9.119083,0
525.000000,9.086527,,9.067415,9.119655,0
530.000000,9.086955,,9.067839,9.120217,0
535.000000,9.087374,,9.068255,9.120770,0
540.000000,9.087786,,9.068663,9.121315,0
545.000000,9.088190,,9.069063,9.121851,0
550.000000,9.088587,,9.069455,9.122379,0
555.000000,9.088977,,9.069840,9.122898,0
560.000000,9.089360,,9.070217,9.123409,0
565.000000,9.089736,,9.070588,9.123913,0
570.000000,9.090105,,9.070951,9.124409,0
575.000000,9.090467,,9.071307,9.124898,0
580.000000,9.090823,,9.071657,9.125379,0
585.000000,9.091173,,9.072001,9.125854,0
590.000000,9.091517,,9.072338,9.126321,0
595.000000,9.091855,,9.072669,9.126781,0
600.000000,9.092187,,9.072994,9.127235,0
605.000000,9.092514,,9.073313,9.127683,0
610.000000,9.092835,,9.073626,9.128124,0
615.000000,9.093150,,9.073933,9.128558,0
620.000000,9.093460,,9.074235,9.128987,0
625.000000,9.093765,,9.074532,9.129410,0
630.000000,9.094065,,9.074824,9.129827,0
635.000000,9.094360,,9.075110,9.130238,0
640.000000,9.094650,,9.075391,9.130644,0
645.000000,9.094935,,9.075668,9.131044,0
650.000000,9.095216,,9.075939,9.131439,0
655.000000,9.095492,,9.076206,9.131828,0
660.000000,9.095763,,9.076468,9.132213,0
665.000000,9.096031,,9.076726,9.132592,0
670.000000,9.096294,,9.076979,9.132966,0
675.000000,9.096552,,9.077228,9.133336,0
680.000000,9.096807,,9.077473,9.133701,0
685.000000,9.097058,,9.077714,9.134061,0
690.000000,9.097304,,9.077950,9.134416,0
695.000000,9.097547,,9.078183,9.134767,0
700.000000,9.097786,,9.078411,9.135114,0
705.000000,9.098022,,9.078636,9.135456,0
710.000000,9.098254,,9.078857,9.135794,0
715.000000,9.098482,,9.079075,9.136128,0
720.000000,9.098706,,9.079289,9.136458,0
725.000000,9.098928,,9.079499,9.136784,0
730.000000,9.099146,,9.079706,9.137106,0
735.000000,9.099360,,9.079910,9.137424,0
740.000000,9.099572,,9.080110,9.137738,0
745.000000,9.099780,,9.080307,9.138049,0
750.000000,9.099985,,9.080501,9.138356,0
755.000000,9.100187,,9.080692,9.138659,0
760.000000,9.100386,,9.080879,9.138959,0
765.000000,9.100582,,9.081064,9.139255,0
770.000000,9.100776,,9.081246,9.139548,0
775.000000,9.100966,,9.081425,9.139838,0
780.000000,9.101154,,9.081601,9.140124,0
785.000000,9.101339,,9.081774,9.140407,0
790.000000,9.101521,,9.081944,9.140687,0
795.000000,9.101701,,9.082112,9.140964,0
800.000000,9.101878,,9.082277,9.141238,0
805.000000,9.102052,,9.082440,9.141508,0
810.000000,9.102224,,9.082600,9.141776,0
815.000000,9.102394,,9.082757,9.142041,0
820.000000,9.102561,,9.082913,9.142303,0
825.000000,9.102726,,9.083065,9.142562,0
830.000000,9.102888,,9.083216,9.142818,0
835.000000,9.103048,,9.083364,9.143072,0
840.000000,9.103206,,9.083510,9.143323,0
845.000000,9.103362,,9.083653,9.143571,0
850.000000,9.103516,,9.083795,9.143817,0
855.000000,9.103667,,9.083934,9.144060,0
860.000000,9.103817,,9.084071,9.144301,0
865.000000,9.103964,,9.084206,9.144539,0
870.000000,9.104109,,9.084339,9.144774,0
875.000000,9.104253,,9.084470,9.145008,0
880.000000,9.104394,,9.084599,9.145239,0
885.000000,9.104533,,9.084726,9.145467,0
890.000000,9.104671,,9.084851,9.145694,0
895.000000,9.104807,,9.084975,9.145918,0
900.000000,9.104940,,9.085096,9.146139,0
905.000000,9.105073,,9.085216,9.146359,0
910.000000,9.105203,,9.085334,9.146576,0
915.000000,9.105331,,9.085450,9.146792,0
920.000000,9.105458,,9.085564,9.147005,0
925.000000,9.105583,,9.085677,9.147216,0
930.000000,9.105707,,9.085788,9.147425,0
935.000000,9.105829,,9.085898,9.147632,0
940.000000,9.105949,,9.086006,9.147837,0
945.000000,9.106068,,9.086112,9.148040,0
950.000000,9.106185,,9.086217,9.148242,0
955.000000,9.106300,,9.086320,9.148441,0
960.000000,9.106414,,9.086422,9.148638,0
965.000000,9.106527,,9.086522,9.148834,0
970.000000,9.106638,,9.086621,9.149028,0
975.000000,9.106748,,9.086718,9.149220,0
980.000000,9.106856,,9.086814,9.149410,0
985.000000,9.106963,,9.086909,9.149599,0
990.000000,9.107068,,9.087002,9.149786,0
995.000000,9.107172,,9.087094,9.149971,0
1000.000000,9.107275,,9.087184,9.150154,0
1005.000000,9.107377,,9.087274,9.150336,0
1010.000000,9.107477,,9.087362,9.150516,0
1015.000000,9.107576,,9.087448,9.150695,0
1020.000000,9.107673,,9.087534,9.150872,0
1025.000000,9.107770,,9.087618,9.151047,0
1030.000000,9.107865,,9.087701,9.151221,0
1035.000000,9.107959,,9.087783,9.151393,0
1040.000000,9.108052,,9.087864,9.151564,0
1045.000000,9.108143,,9.087944,9.151734,0
1050.000000,9.108234,,9.088022,9.151902,0
1055.000000,9.108323,,9.088099,9.152068,0
1060.000000,9.108411,,9.088176,9.152233,0
1065.000000,9.108498,,9.088251,9.152397,0
1070.000000,9.108584,,9.088325,9.152559,0
1075.000000,9.108669,,9.088398,9.152720,0
1080.000000,9.108753,,9.088470,9.152880,0
1085.000000,9.108836,,9.088542,9.153038,0
1090.000000,9.108918,,9.088612,9.153195,0
1095.000000,9.108999,,9.088681,9.153350,0
1100.000000,9.109079,,9.088749,9.153505,0
1105.000000,9.109158,,9.088816,9.153658,0
1110.000000,9.109236,,9.088883,9.153810,0
1115.000000,9.109313,,9.088948,9.153960,0
1120.000000,9.109389,,9.089013,9.154110,0
1125.000000,9.109464,,9.089076,9.154258,0
1130.000000,9.109538,,9.089139,9.154405,0
1135.000000,9.109611,,9.089201,9.154550,0
1140.000000,9.109684,,9.089262,9.154695,0
1145.000000,9.109755,,9.089322,9.154838,0
1150.000000,9.109826,,9.089381,9.154981,0
1155.000000,9.109896,,9.089440,9.155122,0
1160.000000,9.109964,,9.089497,9.155262,0
1165.000000,9.110033,,9.089554,9.155401,0
1170.000000,9.110100,,9.089611,9.155539,0
1175.000000,9.110166,,9.089666,9.155676,0
