time_s,pH_ground_truth,pH_prefix,pH_ml_forecast,pH_fit_forecast,is_prefix
0.000000,6.663056,6.677243,6.663056,6.663056,1
5.000000,7.028335,7.040058,6.745693,7.029547,1
10.000000,7.334832,7.335128,6.831269,7.336836,1
15.000000,7.538077,7.546995,6.917511,7.540389,1
20.000000,7.677660,7.692101,7.001854,7.680168,1
25.000000,7.780823,7.768441,7.082013,7.783507,1
30.000000,7.861460,7.867288,7.156428,7.864315,1
35.000000,7.927056,,7.224390,7.930082,0
40.000000,7.981994,,7.285877,7.985191,0
45.000000,8.029028,,7.341285,8.032394,0
50.000000,8.069988,,7.391208,8.073523,0
55.000000,8.106149,,7.436285,8.109851,0
60.000000,8.138431,,7.477130,8.142297,0
65.000000,8.167516,,7.514288,8.171546,0
70.000000,8.193928,,7.548239,8.198120,0
75.000000,8.218072,,7.579389,8.222424,0
80.000000,8.240272,,7.608087,8.244781,0
85.000000,8.260786,,7.634627,8.265452,0
90.000000,8.279828,,7.659260,8.284648,0
95.000000,8.297573,,7.682200,8.302545,0
100.000000,8.314167,,7.703627,8.319291,0
105.000000,8.329736,,7.723699,8.335008,0
110.000000,8.344383,,7.742551,8.349804,0
115.000000,8.358200,,7.760301,8.363767,0
120.000000,8.371265,,7.777050,8.376976,0
125.000000,8.383646,,7.792888,8.389500,0
130.000000,8.395401,,7.807894,8.401398,0
135.000000,8.406584,,7.822135,8.412721,0
140.000000,8.417241,,7.835675,8.423517,0
145.000000,8.427412,,7.848568,8.433826,0
150.000000,8.437134,,7.860862,8.443684,0
155.000000,8.446440,,7.872601,8.453126,0
160.000000,8.455360,,7.883825,8.462179,0
165.000000,8.463918,,7.894568,8.470870,0
170.000000,8.472141,,7.904864,8.479225,0
175.000000,8.480048,,7.914741,8.487263,0
180.000000,8.487661,,7.924227,8.495005,0
185.000000,8.494997,,7.933344,8.502469,0
190.000000,8.502072,,7.942115,8.509672,0
195.000000,8.508903,,7.950561,8.516629,0
200.000000,8.515501,,7.958699,8.523353,0
205.000000,8.521881,,7.966548,8.529857,0
210.000000,8.528055,,7.974123,8.536154,0
215.000000,8.534032,,7.981438,8.542254,0
220.000000,8.539823,,7.988508,8.548167,0
225.000000,8.545438,,7.995344,8.553903,0
230.000000,8.550886,,8.001959,8.559470,0
235.000000,8.556173,,8.008362,8.564877,0
240.000000,8.561309,,8.014565,8.570130,0
245.000000,8.566299,,8.020577,8.575238,0
250.000000,8.571151,,8.026406,8.580207,0
255.000000,8.575871,,8.032061,8.585043,0
260.000000,8.580464,,8.037549,8.589751,0
265.000000,8.584937,,8.042878,8.594338,0
270.000000,8.589293,,8.048055,8.598808,0
275.000000,8.593538,,8.053086,8.603166,0
280.000000,8.597677,,8.057977,8.607417,0
285.000000,8.601714,,8.062734,8.611565,0
290.000000,8.605652,,8.067361,8.615613,0
295.000000,8.609495,,8.071865,8.619567,0
300.000000,8.613248,,8.076250,8.623429,0
305.000000,8.616914,,8.080521,8.627204,0
310.000000,8.620495,,8.084681,8.630893,0
315.000000,8.623995,,8.088735,8.634500,0
320.000000,8.627417,,8.092688,8.638029,0
325.000000,8.630763,,8.096541,8.641481,0
330.000000,8.634036,,8.100300,8.644860,0
335.000000,8.637239,,8.103966,8.648168,0
340.000000,8.640374,,8.107545,8.651408,0
345.000000,8.643444,,8.111037,8.654581,0
350.000000,8.646449,,8.114448,8.657690,0
355.000000,8.649394,,8.117778,8.660737,0
360.000000,8.652278,,8.121031,8.663724,0
365.000000,8.655105,,8.124209,8.666653,0
370.000000,8.657877,,8.127314,8.669525,0
375.000000,8.660594,,8.130350,8.672343,0
380.000000,8.663258,,8.133317,8.675107,0
385.000000,8.665872,,8.136219,8.677820,0
390.000000,8.668436,,8.139057,8.680484,0
395.000000,8.670952,,8.141833,8.683098,0
400.000000,8.673422,,8.144549,8.685666,0
405.000000,8.675846,,8.147206,8.688188,0
410.000000,8.678227,,8.149807,8.690666,0
415.000000,8.680564,,8.152353,8.693100,0
420.000000,8.682860,,8.154846,8.695492,0
425.000000,8.685116,,8.157286,8.697844,0
430.000000,8.687333,,8.159676,8.700155,0
435.000000,8.689511,,8.162017,8.702428,0
440.000000,8.691651,,8.164311,8.704663,0
445.000000,8.693756,,8.166558,8.706862,0
450.000000,8.695825,,8.168760,8.709024,0
455.000000,8.697860,,8.170917,8.711152,0
460.000000,8.699861,,8.173032,8.713246,0
465.000000,8.701829,,8.175106,8.715306,0
470.000000,8.703766,,8.177138,8.717334,0
475.000000,8.705671,,8.179131,8.719331,0
480.000000,8.707546,,8.181086,8.721297,0
485.000000,8.709391,,8.183003,8.723233,0
490.000000,8.711208,,8.184883,8.725139,0
495.000000,8.712996,,8.186727,8.727017,0
500.000000,8.714756,,8.188537,8.728867,0
505.000000,8.716490,,8.190313,8.730689,0
510.000000,8.718197,,8.192055,8.732485,0
515.000000,8.719879,,8.193765,8.734255,0
520.000000,8.721535,,8.195443,8.735999,0
525.000000,8.723167,,8.197091,8.737718,0
530.000000,8.724774,,8.198708,8.739413,0
535.000000,8.726359,,8.200296,8.741084,0
540.000000,8.727920,,8.201855,8.742731,0
545.000000,8.729458,,8.203386,8.744356,0
550.000000,8.730975,,8.204889,8.745958,0
555.000000,8.732470,,8.206366,8.747539,0
560.000000,8.733944,,8.207816,8.749098,0
565.000000,8.735397,,8.209241,8.750636,0
570.000000,8.736830,,8.210640,8.752153,0
575.000000,8.738244,,8.212015,8.753650,0
580.000000,8.739637,,8.213366,8.755128,0
585.000000,8.741012,,8.214693,8.756586,0
590.000000,8.742368,,8.215998,8.758025,0
595.000000,8.743706,,8.217280,8.759445,0
