time_s,pH_ground_truth,pH_prefix,pH_ml_forecast,pH_fit_forecast,is_prefix
0.000000,7.465827,7.461782,7.465827,7.465827,1
5.000000,8.489395,8.498078,8.624474,8.494729,1
10.000000,8.668560,8.673960,8.782252,8.671161,1
15.000000,8.760751,8.754766,8.860265,8.761253,1
20.000000,8.819880,8.824111,8.908970,8.818662,1
25.000000,8.862034,8.855126,8.942947,8.859347,1
30.000000,8.894044,8.867287,8.968274,8.890070,1
35.000000,8.919399,,8.988007,8.914277,0
40.000000,8.940102,,9.003882,8.933942,0
45.000000,8.957398,,9.016966,8.950291,0
50.000000,8.972111,,9.027957,8.964132,0
55.000000,8.984810,,9.037332,8.976021,0
60.000000,8.995902,,9.045431,8.986360,0
65.000000,9.005688,,9.052503,8.995440,0
70.000000,9.014397,,9.058734,9.003484,0
75.000000,9.022205,,9.064268,9.010664,0
80.000000,9.029250,,9.069216,9.017115,0
85.000000,9.035643,,9.073668,9.022943,0
90.000000,9.041474,,9.077694,9.028236,0
95.000000,9.046817,,9.081354,9.033064,0
100.000000,9.051732,,9.084694,9.037486,0
105.000000,9.056270,,9.087754,9.041552,0
110.000000,9.060475,,9.090568,9.045302,0
115.000000,9.064383,,9.093164,9.048772,0
120.000000,9.068024,,9.095566,9.051991,0
125.000000,9.071427,,9.097794,9.054986,0
130.000000,9.074614,,9.099867,9.057778,0
135.000000,9.077605,,9.101799,9.060388,0
140.000000,9.080419,,9.103605,9.062831,0
145.000000,9.083071,,9.105295,9.065123,0
150.000000,9.085575,,9.106880,9.067277,0
155.000000,9.087943,,9.108369,9.069305,0
160.000000,9.090186,,9.109770,9.071217,0
165.000000,9.092314,,9.111091,9.073022,0
170.000000,9.094336,,9.112338,9.074728,0
175.000000,9.096260,,9.113516,9.076343,0
180.000000,9.098092,,9.114631,9.077874,0
185.000000,9.099839,,9.115688,9.079327,0
190.000000,9.101507,,9.116690,9.080707,0
195.000000,9.103101,,9.117642,9.082019,0
200.000000,9.104626,,9.118547,9.083268,0
205.000000,9.106087,,9.119407,9.084458,0
210.000000,9.107487,,9.120227,9.085592,0
215.000000,9.108830,,9.121008,9.086675,0
220.000000,9.110120,,9.121754,9.087709,0
225.000000,9.111359,,9.122466,9.088697,0
230.000000,9.112551,,9.123146,9.089642,0
235.000000,9.113699,,9.123796,9.090546,0
240.000000,9.114804,,9.124418,9.091413,0
245.000000,9.115869,,9.125013,9.092243,0
250.000000,9.116896,,9.125584,9.093039,0
255.000000,9.117888,,9.126131,9.093802,0
260.000000,9.118845,,9.126656,9.094535,0
265.000000,9.119770,,9.127159,9.095239,0
270.000000,9.120665,,9.127643,9.095916,0
275.000000,9.121530,,9.128107,9.096566,0
280.000000,9.122367,,9.128554,9.097192,0
285.000000,9.123178,,9.128983,9.097794,0
290.000000,9.123964,,9.129396,9.098373,0
295.000000,9.124725,,9.129794,9.098931,0
300.000000,9.125464,,9.130176,9.099469,0
305.000000,9.126180,,9.130545,9.099987,0
310.000000,9.126875,,9.130900,9.100487,0
315.000000,9.127551,,9.131243,9.100969,0
320.000000,9.128207,,9.131573,9.101434,0
325.000000,9.128844,,9.131892,9.101883,0
330.000000,9.129464,,9.132199,9.102316,0
335.000000,9.130066,,9.132496,9.102734,0
340.000000,9.130652,,9.132782,9.103138,0
345.000000,9.131223,,9.133059,9.103529,0
350.000000,9.131778,,9.133326,9.103907,0
355.000000,9.132319,,9.133585,9.104272,0
360.000000,9.132846,,9.133835,9.104625,0
365.000000,9.133360,,9.134076,9.104966,0
370.000000,9.133860,,9.134310,9.105296,0
375.000000,9.134349,,9.134536,9.105616,0
380.000000,9.134825,,9.134754,9.105926,0
385.000000,9.135289,,9.134966,9.106225,0
390.000000,9.135743,,9.135171,9.106515,0
395.000000,9.136185,,9.135369,9.106796,0
400.000000,9.136617,,9.135562,9.107069,0
405.000000,9.137039,,9.135748,9.107333,0
410.000000,9.137451,,9.135928,9.107588,0
415.000000,9.137854,,9.136103,9.107836,0
420.000000,9.138248,,9.136272,9.108076,0
425.000000,9.138633,,9.136436,9.108309,0
430.000000,9.139009,,9.136595,9.108535,0
435.000000,9.139378,,9.136750,9.108754,0
440.000000,9.139738,,9.136899,9.108967,0
445.000000,9.140090,,9.137044,9.109173,0
450.000000,9.140435,,9.137185,9.109373,0
455.000000,9.140773,,9.137322,9.109568,0
460.000000,9.141103,,9.137455,9.109756,0
465.000000,9.141427,,9.137583,9.109939,0
470.000000,9.141744,,9.137708,9.110117,0
475.000000,9.142055,,9.137830,9.110289,0
480.000000,9.142359,,9.137947,9.110457,0
485.000000,9.142657,,9.138062,9.110620,0
490.000000,9.142950,,9.138173,9.110778,0
495.000000,9.143236,,9.138281,9.110931,0
500.000000,9.143517,,9.138385,9.111081,0
505.000000,9.143793,,9.138487,9.111226,0
510.000000,9.144063,,9.138586,9.111366,0
515.000000,9.144328,,9.138682,9.111503,0
520.000000,9.144588,,9.138776,9.111636,0
525.000000,9.144844,,9.138866,9.111766,0
530.000000,9.145094,,9.138955,9.111891,0
535.000000,9.145340,,9.139040,9.112014,0
540.000000,9.145581,,9.139124,9.112133,0
545.000000,9.145818,,9.139205,9.112248,0
550.000000,9.146051,,9.139284,9.112360,0
555.000000,9.146280,,9.139360,9.112470,0
560.000000,9.146504,,9.139435,9.112576,0
565.000000,9.146725,,9.139507,9.112679,0
570.000000,9.146941,,9.139578,9.112780,0
575.000000,9.147154,,9.139646,9.112878,0
580.000000,9.147364,,9.139713,9.112973,0
585.000000,9.147569,,9.139778,9.113066,0
590.000000,9.147771,,9.139841,9.113156,0
595.000000,9.147970,,9.139902,9.113243,0
600.000000,9.148166,,9.139962,9.113329,0
605.000000,9.148358,,9.140020,9.113412,0
610.000000,9.148547,,9.140077,9.113493,0
615.000000,9.148732,,9.140132,9.113571,0
620.000000,9.148915,,9.140185,9.113648,0
625.000000,9.149095,,9.140238,9.113722,0
630.000000,9.149272,,9.140288,9.113795,0
635.000000,9.149446,,9.140338,9.113865,0
640.000000,9.149617,,9.140386,9.113934,0
645.000000,9.149786,,9.140433,9.114001,0
650.000000,9.149952,,9.140478,9.114066,0
655.000000,9.150115,,9.140523,9.114130,0
660.000000,9.150276,,9.140566,9.114191,0
665.000000,9.150434,,9.140608,9.114251,0
670.000000,9.150590,,9.140649,9.114310,0
675.000000,9.150743,,9.140689,9.114367,0
680.000000,9.150895,,9.140728,9.114423,0
685.000000,9.151043,,9.140765,9.114477,0
690.000000,9.151190,,9.140802,9.114529,0
695.000000,9.151334,,9.140838,9.114581,0
700.000000,9.151477,,9.140873,9.114631,0
705.000000,9.151617,,9.140907,9.114679,0
710.000000,9.151755,,9.140940,9.114727,0
715.000000,9.151891,,9.140973,9.114773,0
720.000000,9.152025,,9.141004,9.114818,0
725.000000,9.152157,,9.141035,9.114862,0
730.000000,9.152287,,9.141064,9.114904,0
735.000000,9.152416,,9.141094,9.114946,0
740.000000,9.152542,,9.141122,9.114986,0
745.000000,9.152667,,9.141149,9.115026,0
750.000000,9.152790,,9.141176,9.115064,0
755.000000,9.152911,,9.141203,9.115102,0
760.000000,9.153031,,9.141228,9.115138,0
765.000000,9.153148,,9.141253,9.115174,0
770.000000,9.153265,,9.141277,9.115209,0
775.000000,9.153379,,9.141301,9.115242,0
780.000000,9.153492,,9.141324,9.115275,0
785.000000,9.153604,,9.141346,9.115307,0
790.000000,9.153714,,9.141368,9.115339,0
795.000000,9.153822,,9.141389,9.115369,0
800.000000,9.153929,,9.141410,9.115399,0
805.000000,9.154035,,9.141430,9.115428,0
810.000000,9.154139,,9.141450,9.115456,0
815.000000,9.154242,,9.141469,9.115483,0
820.000000,9.154343,,9.141488,9.115510,0
825.000000,9.154444,,9.141506,9.115536,0
830.000000,9.154542,,9.141524,9.115562,0
835.000000,9.154640,,9.141541,9.115587,0
840.000000,9.154736,,9.141558,9.115611,0
845.000000,9.154831,,9.141574,9.115634,0
850.000000,9.154925,,9.141590,9.115657,0
855.000000,9.155017,,9.141606,9.115680,0
860.000000,9.155109,,9.141621,9.115701,0
865.000000,9.155199,,9.141636,9.115723,0
870.000000,9.155288,,9.141651,9.115743,0
875.000000,9.155376,,9.141665,9.115764,0
880.000000,9.155463,,9.141678,9.115783,0
885.000000,9.155548,,9.141692,9.115802,0
890.000000,9.155633,,9.141705,9.115821,0
895.000000,9.155717,,9.141718,9.115839,0
900.000000,9.155799,,9.141730,9.115857,0
905.000000,9.155881,,9.141742,9.115874,0
910.000000,9.155961,,9.141754,9.115891,0
915.000000,9.156041,,9.141765,9.115908,0
920.000000,9.156119,,9.141777,9.115924,0
925.000000,9.156197,,9.141788,9.115940,0
930.000000,9.156274,,9.141798,9.115955,0
935.000000,9.156350,,9.141809,9.115970,0
940.000000,9.156424,,9.141819,9.115984,0
945.000000,9.156498,,9.141829,9.115998,0
950.000000,9.156571,,9.141838,9.116012,0
955.000000,9.156644,,9.141848,9.116026,0
960.000000,9.156715,,9.141857,9.116039,0
965.000000,9.156785,,9.141866,9.116051,0
970.000000,9.156855,,9.141874,9.116064,0
975.000000,9.156924,,9.141883,9.116076,0
980.000000,9.156992,,9.141891,9.116088,0
985.000000,9.157059,,9.141899,9.116099,0
990.000000,9.157126,,9.141907,9.116111,0
995.000000,9.157191,,9.141915,9.116122,0
1000.000000,9.157256,,9.141922,9.116132,0
1005.000000,9.157320,,9.141929,9.116143,0
1010.000000,9.157384,,9.141937,9.116153,0
1015.000000,9.157446,,9.141943,9.116163,0
1020.000000,9.157508,,9.141950,9.116173,0
1025.000000,9.157570,,9.141957,9.116182,0
1030.000000,9.157630,,9.141963,9.116191,0
1035.000000,9.157690,,9.141969,9.116200,0
1040.000000,9.157749,,9.141976,9.116209,0
1045.000000,9.157808,,9.141982,9.116217,0
1050.000000,9.157866,,9.141987,9.116226,0
1055.000000,9.157923,,9.141993,9.116234,0
1060.000000,9.157980,,9.141999,9.116242,0
1065.000000,9.158036,,9.142004,9.116249,0
1070.000000,9.158091,,9.142009,9.116257,0
1075.000000,9.158146,,9.142014,9.116264,0
1080.000000,9.158200,,9.142019,9.116271,0
1085.000000,9.158253,,9.142024,9.116278,0
1090.000000,9.158306,,9.142029,9.116285,0
1095.000000,9.158359,,9.142033,9.116292,0
1100.000000,9.158410,,9.142038,9.116298,0
1105.000000,9.158462,,9.142042,9.116305,0
1110.000000,9.158512,,9.142047,9.116311,0
1115.000000,9.158562,,9.142051,9.116317,0
1120.000000,9.158612,,9.142055,9.116323,0
1125.000000,9.158661,,9.142059,9.116328,0
1130.000000,9.158710,,9.142063,9.116334,0
1135.000000,9.158758,,9.142067,9.116339,0
1140.000000,9.158805,,9.142070,9.116345,0
1145.000000,9.158852,,9.142074,9.116350,0
1150.000000,9.158898,,9.142077,9.116355,0
1155.000000,9.158944,,9.142081,9.116360,0
1160.000000,9.158990,,9.142084,9.116364,0
1165.000000,9.159035,,9.142087,9.116369,0
1170.000000,9.159080,,9.142091,9.116374,0
1175.000000,9.159124,,9.142094,9.116378,0
1180.000000,9.159167,,9.142097,9.116382,0
1185.000000,9.159210,,9.142100,9.116387,0
1190.000000,9.159253,,9.142102,9.116391,0
1195.000000,9.159295,,9.142105,9.116395,0
1200.000000,9.159337,,9.142108,9.116399,0
1205.000000,9.159379,,9.142111,9.116402,0
1210.000000,9.159419,,9.142113,9.116406,0
1215.000000,9.159460,,9.142116,9.116410,0
1220.000000,9.159500,,9.142118,9.116413,0
1225.000000,9.159540,,9.142121,9.116417,0
1230.000000,9.159579,,9.142123,9.116420,0
1235.000000,9.159618,,9.142125,9.116423,0
1240.000000,9.159657,,9.142127,9.116427,0
1245.000000,9.159695,,9.142130,9.116430,0
1250.000000,9.159732,,9.142132,9.116433,0
1255.000000,9.159770,,9.142134,9.116436,0
1260.000000,9.159807,,9.142136,9.116439,0
1265.000000,9.159843,,9.142138,9.116441,0
1270.000000,9.159879,,9.142140,9.116444,0
1275.000000,9.159915,,9.142142,9.116447,0
1280.000000,9.159951,,9.142143,9.116449,0
1285.000000,9.159986,,9.142145,9.116452,0
1290.000000,9.160021,,9.142147,9.116454,0
1295.000000,9.160055,,9.142149,9.116457,0
1300.000000,9.160089,,9.142150,9.116459,0
1305.000000,9.160123,,9.142152,9.116462,0
1310.000000,9.160156,,9.142153,9.116464,0
1315.000000,9.160189,,9.142155,9.116466,0
1320.000000,9.160222,,9.142156,9.116468,0
1325.000000,9.160255,,9.142158,9.116470,0
1330.000000,9.160287,,9.142159,9.116472,0
1335.000000,9.160319,,9.142161,9.116474,0
1340.000000,9.160350,,9.142162,9.116476,0
1345.000000,9.160381,,9.142163,9.116478,0
1350.000000,9.160412,,9.142165,9.116480,0
1355.000000,9.160443,,9.142166,9.116482,0
1360.000000,9.160473,,9.142167,9.116483,0
1365.000000,9.160503,,9.142168,9.116485,0
1370.000000,9.160533,,9.142170,9.116487,0
1375.000000,9.160562,,9.142171,9.116488,0
1380.000000,9.160591,,9.142172,9.116490,0
1385.000000,9.160620,,9.142173,9.116492,0
1390.000000,9.160649,,9.142174,9.116493,0
1395.000000,9.160677,,9.142175,9.116495,0
1400.000000,9.160705,,9.142176,9.116496,0
1405.000000,9.160733,,9.142177,9.116497,0
1410.000000,9.160760,,9.142178,9.116499,0
1415.000000,9.160787,,9.142179,9.116500,0
1420.000000,9.160814,,9.142180,9.116501,0
1425.000000,9.160841,,9.142181,9.116503,0
1430.000000,9.160867,,9.142181,9.116504,0
1435.000000,9.160894,,9.142182,9.116505,0
1440.000000,9.160919,,9.142183,9.116506,0
1445.000000,9.160945,,9.142184,9.116507,0
1450.000000,9.160971,,9.142185,9.116509,0
1455.000000,9.160996,,9.142185,9.116510,0
1460.000000,9.161021,,9.142186,9.116511,0
1465.000000,9.161046,,9.142187,9.116512,0
1470.000000,9.161070,,9.142188,9.116513,0
1475.000000,9.161094,,9.142188,9.116514,0
1480.000000,9.161118,,9.142189,9.116515,0
1485.000000,9.161142,,9.142190,9.116516,0
1490.000000,9.161166,,9.142190,9.116516,0
1495.000000,9.161189,,9.142191,9.116517,0
1500.000000,9.161212,,9.142191,9.116518,0
1505.000000,9.161235,,9.142192,9.116519,0
1510.000000,9.161258,,9.142193,9.116520,0
1515.000000,9.161281,,9.142193,9.116521,0
1520.000000,9.161303,,9.142194,9.116522,0
1525.000000,9.161325,,9.142194,9.116522,0
1530.000000,9.161347,,9.142195,9.116523,0
1535.000000,9.161369,,9.142195,9.116524,0
1540.000000,9.161390,,9.142196,9.116524,0
1545.000000,9.161411,,9.142196,9.116525,0
1550.000000,9.161432,,9.142197,9.116526,0
1555.000000,9.161453,,9.142197,9.116527,0
1560.000000,9.161474,,9.142198,9.116527,0
1565.000000,9.161495,,9.142198,9.116528,0
1570.000000,9.161515,,9.142199,9.116528,0
1575.000000,9.161535,,9.142199,9.116529,0
1580.000000,9.161555,,9.142199,9.116530,0
1585.000000,9.161575,,9.142200,9.116530,0
1590.000000,9.161594,,9.142200,9.116531,0
1595.000000,9.161614,,9.142200,9.116531,0
1600.000000,9.161633,,9.142201,9.116532,0
1605.000000,9.161652,,9.142201,9.116532,0
1610.000000,9.161671,,9.142202,9.116533,0
1615.000000,9.161690,,9.142202,9.116533,0
1620.000000,9.161708,,9.142202,9.116534,0
1625.000000,9.161727,,9.142203,9.116534,0
1630.000000,9.161745,,9.142203,9.116535,0
1635.000000,9.161763,,9.142203,9.116535,0
1640.000000,9.161781,,9.142203,9.116536,0
1645.000000,9.161799,,9.142204,9.116536,0
1650.000000,9.161816,,9.142204,9.116536,0
1655.000000,9.161834,,9.142204,9.116537,0
1660.000000,9.161851,,9.142205,9.116537,0
1665.000000,9.161868,,9.142205,9.116538,0
1670.000000,9.161885,,9.142205,9.116538,0
1675.000000,9.161902,,9.142205,9.116538,0
