time_s,pH_ground_truth,pH_prefix,pH_ml_forecast,pH_fit_forecast,is_prefix
0.000000,7.476092,7.502241,7.476092,7.476092,1
5.000000,8.556108,8.555154,8.662066,8.557308,1
10.000000,8.724551,8.718607,8.813024,8.725067,1
15.000000,8.809673,8.816740,8.887021,8.809682,1
20.000000,8.863618,8.867975,8.932952,8.863219,1
25.000000,8.901707,8.905399,8.964850,8.900964,1
30.000000,8.930392,8.930960,8.988536,8.929349,1
35.000000,8.952946,,9.006932,8.951639,0
40.000000,8.971239,,9.021690,8.969695,0
45.000000,8.986429,,9.033822,8.984669,0
50.000000,8.999276,,9.043990,8.997318,0
55.000000,9.010304,,9.052647,9.008165,0
60.000000,9.019889,,9.060111,9.017581,0
65.000000,9.028306,,9.066618,9.025839,0
70.000000,9.035761,,9.072342,9.033147,0
75.000000,9.042416,,9.077419,9.039662,0
80.000000,9.048397,,9.081953,9.045511,0
85.000000,9.053802,,9.086027,9.050791,0
90.000000,9.058713,,9.089707,9.055583,0
95.000000,9.063196,,9.093049,9.059952,0
100.000000,9.067305,,9.096096,9.063953,0
105.000000,9.071086,,9.098885,9.067630,0
110.000000,9.074577,,9.101448,9.071021,0
115.000000,9.077810,,9.103810,9.074158,0
120.000000,9.080813,,9.105994,9.077069,0
125.000000,9.083611,,9.108019,9.079777,0
130.000000,9.086222,,9.109901,9.082302,0
135.000000,9.088666,,9.111655,9.084662,0
140.000000,9.090958,,9.113292,9.086873,0
145.000000,9.093112,,9.114824,9.088947,0
150.000000,9.095139,,9.116260,9.090898,0
155.000000,9.097051,,9.117608,9.092735,0
160.000000,9.098857,,9.118877,9.094467,0
165.000000,9.100565,,9.120072,9.096105,0
170.000000,9.102183,,9.121199,9.097653,0
175.000000,9.103718,,9.122264,9.099121,0
180.000000,9.105176,,9.123272,9.100512,0
185.000000,9.106562,,9.124226,9.101834,0
190.000000,9.107882,,9.125131,9.103090,0
195.000000,9.109140,,9.125990,9.104286,0
200.000000,9.110340,,9.126806,9.105425,0
205.000000,9.111486,,9.127582,9.106512,0
210.000000,9.112582,,9.128322,9.107549,0
215.000000,9.113630,,9.129026,9.108539,0
220.000000,9.114634,,9.129698,9.109487,0
225.000000,9.115596,,9.130339,9.110393,0
230.000000,9.116519,,9.130951,9.111261,0
235.000000,9.117404,,9.131537,9.112093,0
240.000000,9.118255,,9.132097,9.112890,0
245.000000,9.119072,,9.132633,9.113655,0
250.000000,9.119858,,9.133146,9.114390,0
255.000000,9.120615,,9.133639,9.115096,0
260.000000,9.121344,,9.134110,9.115775,0
