time_s,pH_ground_truth,pH_prefix,pH_ml_forecast,pH_fit_forecast,is_prefix
0.000000,6.625945,6.628149,6.625945,6.625945,1
5.000000,7.919344,7.927378,6.631717,7.919610,1
10.000000,8.195639,8.194653,6.637444,8.194833,1
15.000000,8.336496,8.325359,6.643126,8.334837,1
20.000000,8.427725,8.434048,6.648761,8.425320,1
25.000000,8.493613,8.497653,6.654350,8.490530,1
30.000000,8.544313,8.524956,6.659891,8.540605,1
35.000000,8.584991,,6.665385,8.580697,0
40.000000,8.618610,,6.670831,8.613764,0
45.000000,8.647019,,6.676229,8.641648,0
50.000000,8.671444,,6.681578,8.665573,0
55.000000,8.692736,,6.686878,8.686386,0
60.000000,8.711509,,6.692130,8.704699,0
65.000000,8.728219,,6.697332,8.720964,0
70.000000,8.743211,,6.702485,8.735527,0
75.000000,8.756755,,6.707588,8.748657,0
80.000000,8.769064,,6.712641,8.760564,0
85.000000,8.780311,,6.717645,8.771420,0
90.000000,8.790633,,6.722598,8.781363,0
95.000000,8.800147,,6.727501,8.790507,0
100.000000,8.808949,,6.732355,8.798948,0
105.000000,8.817118,,6.737158,8.806766,0
110.000000,8.824723,,6.741911,8.814028,0
115.000000,8.831822,,6.746614,8.820792,0
120.000000,8.838467,,6.751266,8.827108,0
125.000000,8.844699,,6.755869,8.833020,0
130.000000,8.850558,,6.760422,8.838565,0
135.000000,8.856077,,6.764925,8.843775,0
140.000000,8.861284,,6.769377,8.848680,0
145.000000,8.866206,,6.773781,8.853306,0
150.000000,8.870866,,6.778134,8.857675,0
155.000000,8.875283,,6.782439,8.861807,0
160.000000,8.879477,,6.786694,8.865721,0
165.000000,8.883464,,6.790901,8.869432,0
170.000000,8.887259,,6.795059,8.872956,0
175.000000,8.890875,,6.799168,8.876305,0
180.000000,8.894324,,6.803229,8.879492,0
185.000000,8.897617,,6.807241,8.882527,0
190.000000,8.900765,,6.811207,8.885421,0
195.000000,8.903776,,6.815124,8.888182,0
200.000000,8.906659,,6.818995,8.890819,0
205.000000,8.909422,,6.822818,8.893340,0
210.000000,8.912071,,6.826595,8.895750,0
215.000000,8.914614,,6.830326,8.898058,0
220.000000,8.917056,,6.834011,8.900268,0
225.000000,8.919403,,6.837650,8.902386,0
230.000000,8.921660,,6.841245,8.904418,0
235.000000,8.923832,,6.844794,8.906367,0
240.000000,8.925924,,6.848298,8.908239,0
245.000000,8.927938,,6.851759,8.910037,0
250.000000,8.929880,,6.855176,8.911765,0
255.000000,8.931752,,6.858549,8.913427,0
260.000000,8.933559,,6.861880,8.915027,0
265.000000,8.935304,,6.865167,8.916566,0
270.000000,8.936988,,6.868413,8.918048,0
275.000000,8.938616,,6.871617,8.919476,0
280.000000,8.940189,,6.874779,8.920851,0
285.000000,8.941710,,6.877901,8.922178,0
290.000000,8.943182,,6.880981,8.923457,0
295.000000,8.944606,,6.884022,8.924692,0
300.000000,8.945985,,6.887023,8.925883,0
305.000000,8.947320,,6.889984,8.927033,0
310.000000,8.948614,,6.892906,8.928144,0
315.000000,8.949867,,6.895790,8.929217,0
320.000000,8.951082,,6.898636,8.930254,0
325.000000,8.952261,,6.901445,8.931256,0
330.000000,8.953404,,6.904215,8.932225,0
335.000000,8.954513,,6.906949,8.933162,0
340.000000,8.955589,,6.909647,8.934069,0
345.000000,8.956634,,6.912309,8.934946,0
350.000000,8.957649,,6.914934,8.935795,0
355.000000,8.958634,,6.917525,8.936617,0
360.000000,8.959591,,6.920081,8.937412,0
365.000000,8.960522,,6.922602,8.938183,0
370.000000,8.961426,,6.925090,8.938929,0
375.000000,8.962305,,6.927544,8.939652,0
380.000000,8.963160,,6.929965,8.940353,0
385.000000,8.963991,,6.932353,8.941032,0
390.000000,8.964800,,6.934709,8.941691,0
395.000000,8.965587,,6.937032,8.942329,0
400.000000,8.966352,,6.939325,8.942948,0
405.000000,8.967098,,6.941586,8.943548,0
410.000000,8.967823,,6.943816,8.944131,0
415.000000,8.968530,,6.946016,8.944696,0
420.000000,8.969218,,6.948186,8.945244,0
425.000000,8.969888,,6.950326,8.945776,0
430.000000,8.970541,,6.952437,8.946292,0
435.000000,8.971177,,6.954520,8.946793,0
440.000000,8.971797,,6.956573,8.947280,0
445.000000,8.972401,,6.958599,8.947752,0
450.000000,8.972990,,6.960597,8.948211,0
455.000000,8.973564,,6.962568,8.948657,0
460.000000,8.974124,,6.964511,8.949089,0
465.000000,8.974669,,6.966428,8.949510,0
470.000000,8.975202,,6.968319,8.949918,0
475.000000,8.975721,,6.970184,8.950315,0
480.000000,8.976227,,6.972023,8.950701,0
485.000000,8.976722,,6.973837,8.951075,0
490.000000,8.977204,,6.975626,8.951440,0
495.000000,8.977674,,6.977390,8.951794,0
500.000000,8.978134,,6.979130,8.952138,0
505.000000,8.978582,,6.980846,8.952472,0
510.000000,8.979019,,6.982539,8.952798,0
515.000000,8.979447,,6.984208,8.953114,0
520.000000,8.979864,,6.985855,8.953422,0
525.000000,8.980271,,6.987478,8.953721,0
530.000000,8.980669,,6.989079,8.954012,0
535.000000,8.981057,,6.990659,8.954295,0
540.000000,8.981436,,6.992216,8.954570,0
545.000000,8.981807,,6.993752,8.954838,0
550.000000,8.982169,,6.995267,8.955098,0
555.000000,8.982523,,6.996761,8.955351,0
560.000000,8.982868,,6.998234,8.955598,0
