time_s,pH_ground_truth,pH_prefix,pH_ml_forecast,pH_fit_forecast,is_prefix
0.000000,7.166060,7.161194,7.166060,7.166060,1
5.000000,8.284599,8.286710,8.162427,8.288240,1
10.000000,8.493207,8.485004,8.381584,8.495856,1
15.000000,8.603029,8.594318,8.499402,8.604904,1
20.000000,8.674716,8.680799,8.577202,8.675949,1
25.000000,8.726581,8.739995,8.633945,8.727262,1
30.000000,8.766479,8.763766,8.677865,8.766670,1
35.000000,8.798452,,8.713242,8.798203,0
40.000000,8.824839,,8.742564,8.824187,0
45.000000,8.847101,,8.767398,8.846078,0
50.000000,8.866212,,8.788789,8.864845,0
55.000000,8.882848,,8.807467,8.881158,0
60.000000,8.897496,,8.823959,8.895504,0
65.000000,8.910518,,8.838658,8.908240,0
70.000000,8.922188,,8.851864,8.919640,0
75.000000,8.932723,,8.863810,8.929917,0
80.000000,8.942289,,8.874681,8.939239,0
85.000000,8.951024,,8.884625,8.947739,0
90.000000,8.959037,,8.893765,8.955529,0
95.000000,8.966420,,8.902200,8.962697,0
100.000000,8.973248,,8.910014,8.969319,0
105.000000,8.979585,,8.917277,8.975457,0
110.000000,8.985485,,8.924048,8.981166,0
115.000000,8.990994,,8.930378,8.986490,0
120.000000,8.996151,,8.936312,8.991469,0
125.000000,9.000990,,8.941887,8.996135,0
130.000000,9.005542,,8.947136,9.000520,0
135.000000,9.009832,,8.952088,9.004647,0
140.000000,9.013884,,8.956769,9.008541,0
145.000000,9.017716,,8.961202,9.012220,0
150.000000,9.021348,,8.965406,9.015703,0
155.000000,9.024795,,8.969399,9.019005,0
160.000000,9.028071,,8.973197,9.022140,0
165.000000,9.031190,,8.976815,9.025120,0
170.000000,9.034162,,8.980265,9.027958,0
175.000000,9.036998,,8.983559,9.030663,0
180.000000,9.039708,,8.986708,9.033244,0
185.000000,9.042299,,8.989722,9.035711,0
190.000000,9.044781,,8.992608,9.038070,0
195.000000,9.047159,,8.995376,9.040328,0
200.000000,9.049440,,8.998032,9.042492,0
205.000000,9.051631,,9.000583,9.044567,0
210.000000,9.053736,,9.003036,9.046560,0
215.000000,9.055761,,9.005396,9.048474,0
220.000000,9.057710,,9.007667,9.050314,0
225.000000,9.059587,,9.009856,9.052085,0
230.000000,9.061397,,9.011967,9.053790,0
235.000000,9.063143,,9.014003,9.055434,0
240.000000,9.064829,,9.015969,9.057018,0
245.000000,9.066457,,9.017868,9.058547,0
250.000000,9.068030,,9.019704,9.060023,0
255.000000,9.069552,,9.021479,9.061448,0
260.000000,9.071024,,9.023197,9.062826,0
265.000000,9.072450,,9.024860,9.064159,0
270.000000,9.073831,,9.026470,9.065448,0
275.000000,9.075169,,9.028032,9.066696,0
